id,tipo,ambiente,area_m2,configuracao,acabamento,descricao,origem
134,Apto,Cozinha americana,25,2Q+1B,Popular,"Integração cozinha-sala: demolição de meia-parede (se não estrutural), bancada de passagem, revestimento único nos dois ambientes, iluminação integrada e marcenaria de transição",expandido
135,Apto,Cozinha americana,25,1Q+1B,Médio,"Integração cozinha-sala: demolição de meia-parede (se não estrutural), bancada de passagem, revestimento único nos dois ambientes, iluminação integrada e marcenaria de transição",expandido
136,Apto,Cozinha americana,25,2Q+1B,Médio,"Integração cozinha-sala: demolição de meia-parede (se não estrutural), bancada de passagem, revestimento único nos dois ambientes, iluminação integrada e marcenaria de transição",expandido
137,Apto,Cozinha americana,18.0,1Q+1B,Popular,"Integração cozinha-sala: demolição de meia-parede (se não estrutural), bancada de passagem, revestimento único nos dois ambientes, iluminação integrada e marcenaria de transição",expandido
138,Apto,Cozinha americana,18.0,2Q+1B,Popular,"Integração cozinha-sala: demolição de meia-parede (se não estrutural), bancada de passagem, revestimento único nos dois ambientes, iluminação integrada e marcenaria de transição",expandido
139,Apto,Cozinha americana,18.0,1Q+1B,Médio,"Integração cozinha-sala: demolição de meia-parede (se não estrutural), bancada de passagem, revestimento único nos dois ambientes, iluminação integrada e marcenaria de transição",expandido
140,Apto,Cozinha americana,18.0,2Q+1B,Médio,"Integração cozinha-sala: demolição de meia-parede (se não estrutural), bancada de passagem, revestimento único nos dois ambientes, iluminação integrada e marcenaria de transição",expandido
141,Apto,Cozinha americana,13.0,1Q+1B,Popular,"Integração cozinha-sala: demolição de meia-parede (se não estrutural), bancada de passagem, revestimento único nos dois ambientes, iluminação integrada e marcenaria de transição",expandido
142,Apto,Cozinha americana,13.0,2Q+1B,Popular,"Integração cozinha-sala: demolição de meia-parede (se não estrutural), bancada de passagem, revestimento único nos dois ambientes, iluminação integrada e marcenaria de transição",expandido
143,Apto,Cozinha americana,13.0,1Q+1B,Médio,"Integração cozinha-sala: demolição de meia-parede (se não estrutural), bancada de passagem, revestimento único nos dois ambientes, iluminação integrada e marcenaria de transição",expandido
144,Apto,Cozinha americana,13.0,2Q+1B,Médio,"Integração cozinha-sala: demolição de meia-parede (se não estrutural), bancada de passagem, revestimento único nos dois ambientes, iluminação integrada e marcenaria de transição",expandido
145,Apto,Cozinha,4.0,1Q+1B,Popular,"Cozinha compacta: pintura, revestimento cerâmico básico na área molhada, bancada granito pequena, cuba simples e organização de pontos elétricos",expandido
146,Apto,Cozinha,4.0,2Q+1B,Popular,"Cozinha compacta: pintura, revestimento cerâmico básico na área molhada, bancada granito pequena, cuba simples e organização de pontos elétricos",expandido
147,Apto,Sala,25.0,1Q+1B,Popular,"Sala renovada: pintura completa, troca de piso por vinílico, rodapé, luminárias novas e organização de pontos elétricos para TV/internet",expandido
148,Apto,Sala,25.0,2Q+1B,Popular,"Sala renovada: pintura completa, troca de piso por vinílico, rodapé, luminárias novas e organização de pontos elétricos para TV/internet",expandido
149,Apto,Sala,18.0,1Q+1B,Popular,"Sala renovada: pintura completa, troca de piso por vinílico, rodapé, luminárias novas e organização de pontos elétricos para TV/internet",base
150,Apto,Sala,18.0,2Q+1B,Popular,"Sala renovada: pintura completa, troca de piso por vinílico, rodapé, luminárias novas e organização de pontos elétricos para TV/internet",expandido
151,Apto,Sala,13.0,1Q+1B,Popular,"Sala renovada: pintura completa, troca de piso por vinílico, rodapé, luminárias novas e organização de pontos elétricos para TV/internet",expandido
152,Apto,Sala,13.0,2Q+1B,Popular,"Sala renovada: pintura completa, troca de piso por vinílico, rodapé, luminárias novas e organização de pontos elétricos para TV/internet",expandido
153,Apto,Sala,31.0,1Q+1B,Popular,"Sala de estar: piso laminado ou porcelanato, forro de gesso com iluminação embutida, painel de TV com passa-cabos, tomadas estratégicas e pintura com parede de destaque",expandido
154,Apto,Sala,31.0,2Q+1B,Popular,"Sala de estar: piso laminado ou porcelanato, forro de gesso com iluminação embutida, painel de TV com passa-cabos, tomadas estratégicas e pintura com parede de destaque",expandido
155,Apto,Sala,31.0,1Q+1B,Médio,"Sala de estar: piso laminado ou porcelanato, forro de gesso com iluminação embutida, painel de TV com passa-cabos, tomadas estratégicas e pintura com parede de destaque",expandido
156,Apto,Sala,31.0,2Q+1B,Médio,"Sala de estar: piso laminado ou porcelanato, forro de gesso com iluminação embutida, painel de TV com passa-cabos, tomadas estratégicas e pintura com parede de destaque",expandido
157,Apto,Sala,22.0,1Q+1B,Popular,"Sala de estar: piso laminado ou porcelanato, forro de gesso com iluminação embutida, painel de TV com passa-cabos, tomadas estratégicas e pintura com parede de destaque",expandido
158,Apto,Sala,22.0,2Q+1B,Popular,"Sala de estar: piso laminado ou porcelanato, forro de gesso com iluminação embutida, painel de TV com passa-cabos, tomadas estratégicas e pintura com parede de destaque",expandido
159,Apto,Sala,22.0,1Q+1B,Médio,"Sala de estar: piso laminado ou porcelanato, forro de gesso com iluminação embutida, painel de TV com passa-cabos, tomadas estratégicas e pintura com parede de destaque",expandido
160,Apto,Sala,22.0,2Q+1B,Médio,"Sala de estar: piso laminado ou porcelanato, forro de gesso com iluminação embutida, painel de TV com passa-cabos, tomadas estratégicas e pintura com parede de destaque",base
161,Apto,Sala,15.0,1Q+1B,Popular,"Sala de estar: piso laminado ou porcelanato, forro de gesso com iluminação embutida, painel de TV com passa-cabos, tomadas estratégicas e pintura com parede de destaque",expandido
162,Apto,Sala,15.0,2Q+1B,Popular,"Sala de estar: piso laminado ou porcelanato, forro de gesso com iluminação embutida, painel de TV com passa-cabos, tomadas estratégicas e pintura com parede de destaque",expandido
163,Apto,Sala,15.0,1Q+1B,Médio,"Sala de estar: piso laminado ou porcelanato, forro de gesso com iluminação embutida, painel de TV com passa-cabos, tomadas estratégicas e pintura com parede de destaque",expandido
164,Apto,Sala,15.0,2Q+1B,Médio,"Sala de estar: piso laminado ou porcelanato, forro de gesso com iluminação embutida, painel de TV com passa-cabos, tomadas estratégicas e pintura com parede de destaque",expandido
165,Apto,Sala,42.0,1Q+1B,Médio,"Living premium: porcelanato grande formato, sanca em gesso com iluminação indireta, painel ripado para TV com automação, cortineiro motorizado e infraestrutura para home theater",expandido
166,Apto,Sala,42.0,2Q+1B,Médio,"Living premium: porcelanato grande formato, sanca em gesso com iluminação indireta, painel ripado para TV com automação, cortineiro motorizado e infraestrutura para home theater",expandido
167,Apto,Sala,42.0,1Q+1B,Luxo,"Living premium: porcelanato grande formato, sanca em gesso com iluminação indireta, painel ripado para TV com automação, cortineiro motorizado e infraestrutura para home theater",expandido
168,Apto,Sala,42.0,2Q+1B,Luxo,"Living premium: porcelanato grande formato, sanca em gesso com iluminação indireta, painel ripado para TV com automação, cortineiro motorizado e infraestrutura para home theater",expandido
169,Apto,Sala,21.0,1Q+1B,Médio,"Living premium: porcelanato grande formato, sanca em gesso com iluminação indireta, painel ripado para TV com automação, cortineiro motorizado e infraestrutura para home theater",expandido
170,Apto,Sala,21.0,2Q+1B,Médio,"Living premium: porcelanato grande formato, sanca em gesso com iluminação indireta, painel ripado para TV com automação, cortineiro motorizado e infraestrutura para home theater",expandido
171,Apto,Sala,21.0,1Q+1B,Luxo,"Living premium: porcelanato grande formato, sanca em gesso com iluminação indireta, painel ripado para TV com automação, cortineiro motorizado e infraestrutura para home theater",expandido
172,Apto,Sala,21.0,2Q+1B,Luxo,"Living premium: porcelanato grande formato, sanca em gesso com iluminação indireta, painel ripado para TV com automação, cortineiro motorizado e infraestrutura para home theater",expandido
173,Apto,Sala,30.0,1Q+1B,Médio,"Living premium: porcelanato grande formato, sanca em gesso com iluminação indireta, painel ripado para TV com automação, cortineiro motorizado e infraestrutura para home theater",expandido
174,Apto,Sala,30.0,2Q+1B,Médio,"Living premium: porcelanato grande formato, sanca em gesso com iluminação indireta, painel ripado para TV com automação, cortineiro motorizado e infraestrutura para home theater",expandido
175,Apto,Sala,30.0,1Q+1B,Luxo,"Living premium: porcelanato grande formato, sanca em gesso com iluminação indireta, painel ripado para TV com automação, cortineiro motorizado e infraestrutura para home theater",expandido
176,Apto,Sala,30.0,2Q+1B,Luxo,"Living premium: porcelanato grande formato, sanca em gesso com iluminação indireta, painel ripado para TV com automação, cortineiro motorizado e infraestrutura para home theater",expandido
177,Apto,Sala + cozinha integradas,32.0,1Q+1B,Popular,"Open concept: demolição de divisória, unificação de pisos, bancada americana, marcenaria integrada, iluminação setorizada e pintura uniforme para ampliar visualmente",expandido
178,Apto,Sala + cozinha integradas,32.0,2Q+1B,Popular,"Open concept: demolição de divisória, unificação de pisos, bancada americana, marcenaria integrada, iluminação setorizada e pintura uniforme para ampliar visualmente",expandido
179,Apto,Sala + cozinha integradas,32.0,1Q+1B,Médio,"Open concept: demolição de divisória, unificação de pisos, bancada americana, marcenaria integrada, iluminação setorizada e pintura uniforme para ampliar visualmente",expandido
180,Apto,Sala + cozinha integradas,32.0,2Q+1B,Médio,"Open concept: demolição de divisória, unificação de pisos, bancada americana, marcenaria integrada, iluminação setorizada e pintura uniforme para ampliar visualmente",expandido
181,Apto,Sala + cozinha integradas,25,1Q+1B,Popular,"Open concept: demolição de divisória, unificação de pisos, bancada americana, marcenaria integrada, iluminação setorizada e pintura uniforme para ampliar visualmente",expandido
182,Apto,Sala + cozinha integradas,25,2Q+1B,Popular,"Open concept: demolição de divisória, unificação de pisos, bancada americana, marcenaria integrada, iluminação setorizada e pintura uniforme para ampliar visualmente",expandido
183,Apto,Sala + cozinha integradas,25,1Q+1B,Médio,"Open concept: demolição de divisória, unificação de pisos, bancada americana, marcenaria integrada, iluminação setorizada e pintura uniforme para ampliar visualmente",expandido
184,Apto,Sala + cozinha integradas,25,2Q+1B,Médio,"Open concept: demolição de divisória, unificação de pisos, bancada americana, marcenaria integrada, iluminação setorizada e pintura uniforme para ampliar visualmente",expandido
185,Apto,Sala + cozinha integradas,45.0,1Q+1B,Popular,"Open concept: demolição de divisória, unificação de pisos, bancada americana, marcenaria integrada, iluminação setorizada e pintura uniforme para ampliar visualmente",expandido
186,Apto,Sala + cozinha integradas,45.0,2Q+1B,Popular,"Open concept: demolição de divisória, unificação de pisos, bancada americana, marcenaria integrada, iluminação setorizada e pintura uniforme para ampliar visualmente",expandido
187,Apto,Sala + cozinha integradas,45.0,1Q+1B,Médio,"Open concept: demolição de divisória, unificação de pisos, bancada americana, marcenaria integrada, iluminação setorizada e pintura uniforme para ampliar visualmente",expandido
188,Apto,Sala + cozinha integradas,45.0,2Q+1B,Médio,"Open concept: demolição de divisória, unificação de pisos, bancada americana, marcenaria integrada, iluminação setorizada e pintura uniforme para ampliar visualmente",expandido
189,Apto,Sala,16.0,1Q+1B,Popular,"Sala simples: pintura, piso vinílico econômico, luminárias básicas LED e organização de cabos TV",expandido
190,Apto,Sala,16.0,2Q+1B,Popular,"Sala simples: pintura, piso vinílico econômico, luminárias básicas LED e organização de cabos TV",base
191,Apto,Sala,12,1Q+1B,Popular,"Sala simples: pintura, piso vinílico econômico, luminárias básicas LED e organização de cabos TV",expandido
192,Apto,Sala,12,2Q+1B,Popular,"Sala simples: pintura, piso vinílico econômico, luminárias básicas LED e organização de cabos TV",expandido
193,Apto,Lavanderia,4.0,1Q+1B,Popular,"Lavanderia compacta: revestimento lavável, bancada simples com tanque, armário aéreo, varal retrátil, tomada para máquina e revisão de pontos hidráulicos",expandido
194,Apto,Lavanderia,4.0,2Q+1B,Popular,"Lavanderia compacta: revestimento lavável, bancada simples com tanque, armário aéreo, varal retrátil, tomada para máquina e revisão de pontos hidráulicos",expandido
195,Apto,Lavanderia,5.0,1Q+1B,Popular,"Lavanderia compacta: revestimento lavável, bancada simples com tanque, armário aéreo, varal retrátil, tomada para máquina e revisão de pontos hidráulicos",expandido
196,Apto,Lavanderia,5.0,2Q+1B,Popular,"Lavanderia compacta: revestimento lavável, bancada simples com tanque, armário aéreo, varal retrátil, tomada para máquina e revisão de pontos hidráulicos",base
197,Apto,Lavanderia,7.0,1Q+1B,Popular,"Lavanderia compacta: revestimento lavável, bancada simples com tanque, armário aéreo, varal retrátil, tomada para máquina e revisão de pontos hidráulicos",expandido
198,Apto,Lavanderia,7.0,2Q+1B,Popular,"Lavanderia compacta: revestimento lavável, bancada simples com tanque, armário aéreo, varal retrátil, tomada para máquina e revisão de pontos hidráulicos",expandido
199,Apto,Lavanderia,10.0,1Q+1B,Popular,"Área de serviço funcional: armários planejados, bancada ampla, tanque embutido, iluminação adequada, tomadas dedicadas (lava-seca) e ventilação/exaustão",expandido
200,Apto,Lavanderia,10.0,2Q+1B,Popular,"Área de serviço funcional: armários planejados, bancada ampla, tanque embutido, iluminação adequada, tomadas dedicadas (lava-seca) e ventilação/exaustão",expandido
